,Número da Página,Texto da Página,Tempo de Processamento (s)
808,809,"as 5 o

a a O cr a e ITA a

à po, á: Vo) po
IÚ À Pa: 2? Á (7 A
oo , ; 4 E “
| RECEBEMOS DE INTERNATIONAL MEAL COMPANY ALIMENT. OS PRODUTOS CONSTA Mi SPA NÓTA sEnb RENO,» À NF-e S E.
| DATA DE RECEBIMENTO IDENTIFICAÇÃO E ASSINATURA DO RECEBEDOR—""""""i-e=encusscunmann No, 000104831 3 Rbb
Série 006 Del

INTERNATIONAL MEAL COMPANY ALIMENT. D AN F E CONTROLE DO FISCO

AEROPORTO INTERNACIONAL CONGONH S/N
Documento Auxiliar de II!) II]

E

GRUPO RA
CATERING

JD.AEROPORTO
SAO PAULO / SP Nota Fiscal Eletrônica

HI

04626-911

Tel.: /Fax: ' O - Entrada 1 35.22.08.17314329000553.55.006.000104831.134611568-1
1-Salda
Nº 000104834 FL=1/1

SÉRIE 006

INSC. EST. SUBST. TRIB. * CNPJ
17.314.329/0005-53

+ | CNPJ
00.394.411/0001-09
BAIRRO/DISTRITO/ CEP
EIXO MONUMENTAL Torqndoo
TELEFONEIFAX ur INSCRIÇÃO ESTADUAL
DF ISENTO

=
BAIRROIDISTRITO

CNPJ
BAIRRO/DISTRITO

NATUREZA DA CPERAÇÃO

Vepda merc.acig.receb.ce terceiros
INSCRIÇÃO ESTADUAL
116998771118

DESTINATÁRIO/REMETENTE
NOME/RAZÃO SOCIAL
SECRETARIA ADM. PRESIDENCIA DA REPU SECRETARIA ADM. PRESIDENCIA DA REPU

ENDEREÇO
| PRACA DOS TRES PODERES S/N

MUNICÍPIO
L BRASILIA

INFORMAÇÕES DO LOCAL DE RETIRADA
NOME/RAZÃO SDCIAL

PROTOCOLO DE AUTORIZAÇÃO
135221055351726

CHAVE DE ACESSO P/ CONSULTA DE AUTENTICIDADE
35220817314329000553550060001048311346115681

DATA DA EMISSÃO
08.08.2022
DATA DE SAÍDA/ENTRADA
08.08.2022
HORA DE SAÍDA
11:16:43

INSCRIÇÃO ESTADUAL

ENDEREÇO

+.

MUNICÍPIO

TELEFONE/FAX

INFORMAÇÕES DO LOCAL DE ENTREGA
[ /RAZÃO SOCIAL

INSCRIÇÃO ESTADUAL

h

ENDEREÇO

MUNICÍPIO TELEFONE/FAX

FATURA
[ 0090323768 -

«5 dias

“CÁLCULO DO IMPOSTO

[Base CÁLCULC ICMS

VALOR TOTAL PRODUTOS

VALOR DO ICMS BASE CÁLCULO ICMS ST
827.84 57,95 0,00
VALOR DO SEGURO DESCONTO
0,00

TRANSPORTADORIVOLUMES TRANSPORTADOS

VALOR DO ICMS ST
OUTRAS DESPESAS VALOR DO IP!

VALOR DO FRETE VALOR TOTAL DA NF

[RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA
0- EMITENTE
L | - DESTINATÁRIO
ENDEREÇO MUNICIPIO CA iinsnio ESTADUAL

La

QUANTIDADE

| ESPÉCIE GG LÍQUIDO

2,970 KG

“DADOS DOS PRODUTOS/SERVIÇOS

CÓD. PROD.| | DESCRIÇÃO DO PRODUTO/SERVIÇO
18001105 SANDUICHE BEIRUTE Tor, Tribut: 176,58

t8000255 GELO CURO KG Tot. Tribut: 4.19
18000292 ÁGUA M'NERAL SEM GÁS 1,8L Tot. Tribut:
1129
296 REFRIGERANTE PET 2 Tot. Teibut: 12,84
18000367 SUCO VARIADO LITRO Tot, Tribut: 20,68

RO Que Ma
apresente Nou:

Er A ilha E que es va

tura foi z

CÁLCULO DO ISSQN

INSC, MUNICIPAL. VALOR SERVIÇOS. BASE CÁLCULO ISS É ALOR DO ISS ]
116998771118 0.00 0,00 LAÇO

DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES
Valor devido an destinatario ref. Partilha do ICMS - Valor ICMS 91.06
Produto-entreçue 04.05.2022

Isento ou não sujeito o :P|
Total de Tributos da Nota:

RESERVADO AO FISCO

RESERVADO,

Crane cum e ornsrenta re maseorrse ret meme

q Ê Q
",3.9459588527679443
809,810,"ondas ecoa

Dar tar
So

Ea

Ee rme  as e  e ra ve di

. - no ag
1 U ”
2a S)
08/03/2022 13:05 Usuário: 17. 314. 29400 no cal Eletrônica de Serviços - São Paulo [5 FIs.
t e
S

= Número da Nota á
PREFEITURA DO MUNICÍPIO DE SAO PAULO 00008546 ReselÃ e

SECRETARIA MUNICIPAL DA FAZENDA Data e Hora de Emissão |
R 08/08/2022 13:05:20 |
NOTA FISCAL ELETRÔNICA DE SERVIÇOS - NFS-e Código de Verificação |

RPS Nº 7416 Série CONV, emitido em 08/08/2022 . RPAY-JZ2H
PRA DE SERVIÇOS
EN CPF/CNPJ: 17.314.329/0005-53 Inscrição Municipal: 3.386.830-1
fa Nome/Razão Social: INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A. |
NORA Endereço: AER INTERNACIONAL DE CONGONHAS S/N, 1 ANDAR - AEROPORTO - CEP: 04626-911 |
) k AÍ. à = .
EUTERING Município: São Paulo UF: SP
áí N TOMADOR DE SERVIÇOS
Home/Razão Social” SECRETARIA ADM. PRESIDENCIA DA REPU
CPF/CNPJ: 00.394.411/0001-09 | Inscrição Municipal: —
intleraço PRACA DOS TRES PODERES S/N - EIXO MONUMENTAL - CEP: 70100-000
kunicípio Brasília UF: DF E-mail: ——
INTERMEDIÁRIO DE SERVIÇOS
E ” | Nome/Razão Social: ---

DISCRIMINAÇÃO DOS SERVIÇOS |
090010 HANDLING DESCARREGAMENTO HIGENIZAÃ;Ã£O QTD: 1,000 UN PreÃsSo: 289,00
000020 HANDLING BOEING PRESIDÁ;NCIA QTD: 1,000 UN PreÃso: 234,40

VALOR TOTAL DO SERVIÇO = R$ 523,40

Cédigo do Serviço

07960 - Serviços aeroportuários, utilização de aeroporto, movimentação de passageiros, e congêneres.

Valor Total das Deduções (R$) Alíquota (%) Valor do ISS (R$) Crédito (R$) |
0,00 523,40 5,00% 26,17 0,00 |

Município da Prestação do Serviço Número Inscrição da Obra | Valor Aproximado dos Tributos / Fonte

OUTRAS INFORMAÇÕES

(1) Esta NFS-e foi emitida com respaldo na Lei nº 14.097/2005; (2) Esta NFS-e substitui o RPS Nº 7416 Série CONV, emitido em
02/08/2022; (3) Data de vencimento do ISS desta NFS-e: 10/09/2022;

https.://nfe.prefeitura.sp.gov.br/contribuinte/notaprint. oa pd a pr 1/1
A 8) Á À my e !
li RESERIA EI)
fa “+

MEMES Aa SILSENGA,
ESA Estas

",2.979896306991577
810,811,"Á ”
o - o
RECEBEMOS DE INTERNATIONAL MEAL COMPANY ALIMENT. OS PRODUTOS CONSTA NF-e FS
jm dd do -
DATA DE RECEBIMENTO IDENTIFICAÇÃO E ASSINATURA DO RECEBEDORrr""::Str mana =untramenmacvarios No. 000104832 !
Série 006
«

INTERNATIONAL MEAL COMPANY ALIMENT. CONTROLE DO FISCO
AEROPORTO INTERNACIONAL CONGONH S/N

GRUPO RIA JD.AEROPORTO Documento Auxiliar de
O a een | |
04626-911 a
Tel: /Fax: 0 - Entrada 1 35.22.08.17314329000553.55.006.000104832.105724443-9
1-Saída
Nº 000104832 FL-1/1 ad
L SÉRIE 006 /
NATUREZA DA OPERAÇÃO ! / PROTOCOLO DE AUTORIZAÇÃO
Venda merc.suj.reg.sut.trib.imp.já tenha sido ret. k 135221055351742
L116998771418 17.314.329/0005-53 9822061 T>1asoopogepsemoeooo! 048321057244439 E
DESTINATÁRIO/REMETENTE
ee E =
| SECRETARIA ADM. PRESIDENCIA DA REPU SECRETARIA ADM. PRESIDENCIA DA REPU 94.411/0001-09 08.08.2022
ENDEREÇO BAIRROIDISTRITO T DATA DE SAÍDA/ENTRADA
| PRACA DOS TRES PODERES S/N EIXO MONUMENTAL Thran900 08.08.2022
| BRASILIA = =— 11:33:30
INFORMAÇÕES DO LOCAL DE RETIRADA
NOME/RAZÃO S9CIAL INSCRIÇÃO ESTADUAL

ENDEREÇO

BAIRRO/DISTRITO

“osparta Me)

5 of 4

Rub

E Subs

MUNICÍPIO

IRAZÃO SOCIAL

ENDEREÇO

MUNICÍPIO

L

FATURA
0090323770 - 45 dias

eia
BASE CÁLCULO ICMS

VALOR DO FRETE

[ RAZÃO SOCIAL

ENDEREÇO

[creme
QUANTIDADE

00137

DADOS DOS PRODUTO
CÓD. PROD.

» que OS vã
e er

ah

“CÁLCULO DO ISSQN
pu MUNICIPAL.

“DADOS ADICIONAIS

INFORMAÇÕES COMPLEMENTARES

Isento ou não sujeito a IPI
Total de Tributos da Nota:

. INFORMAÇÕES DO LOCAL DE ENTREGA

5.036,60

DESCRIÇÃO DO PRODUTO/SERVIÇO
XIT REFEIÇÃO ESPECIAL Tot. Tribut:

ÁGUA MINERAL COM GÁS I.5L Tot, Tribut:

TR000167
D2739
18001306 KIT REFEIÇÃO PADRÃO ToL. Tribut:
18091 105 SANDUICHE BEIRUTE
J2ss GELO CU'RO KG Tot. Tribut:
18001292
1043
18000523 ÂGUA DI. COCO IL To
18000295 | REFRIGERANTE LA!

da à tc

LO “08

116998771118

Velor devido a» destinatario ref. Partilha do ICMS - Valor ICMS 554.03
PRODUTO-ENTREGUE 06-08-2022

TELEFONE/FAX

CNPJ
BAIRRO/DISTRITO

INSCRIÇÃO ESTADUAL

CÁLCULO DO IMPOSTO

VALOR TOTAL PRODUTOS

0,00

VALOR DO ICMS
0,00

5.036

VALOR TOTAL DA NF

-
co

5.036

FRETE POR CONTA
0- EMITENTE.

|. DESTINATÁRIO
MUNICÍPIO

ESPÉCIE

S/SERVIÇOS

[cursa Tessicrorun] aros J vv Tutor T mermo | votou | vim dA

+.

231.66) 153,0

Tot. Tribut: n7,72

10,46

Tribut: 1838

TA 350ML Tot. Tribut:

(202.3
0.00

VALOR DO ISS

q
N
BASE CÁLCULO ISS Na
a 0.00 1

RESERVADO AO FISCO

818,46

ROCRVADU)
ANTA

isao

qe

",3.695331335067749
811,812,"SE

E

Presidência da República
Secretaria-Geral

Pagamento realizado em 07/08/22, no valor de R$ 12.084,0 (doze mil e oitenta e quatro reais), com
a finalidade de realizar a aquisição de alimentação para os efetivos envolvidos, de acordo com a
solicitação constante do Ofício apensado aos autos (FI 136).11L

LANCHONETE TONY e THAIS LTDA
AVENIDA DIVINO SALVADOR, 104 - PLANALTO PAULISTA

Cep: 04078-010
CNP J:07.363.122/0001-91 TE: 149.863.244.119
14:34.060.421

Extrato No. Cóo“7a2
CUPOM FISCAL ELETROS é

1 28 LANCHE FRIO 180un

2 29 MACA 90un 1,50 135,
3 30 CEREAL 90un 1,50 135,00
4 15 AGUA 90un 3,00 270,00
5 9 REFRIGERANTE 90un 4,00 380,00
6 1 REFEICAO 28un 38,00 1.064,00
Total 41484.,00
Cartao Credito 4484,00

Vir aprox tributos deste Cupom R$ 1076,86

(Conforse Lei fed. 12.741/2012)
SAT: 000151901 Emitido: 07/08/2022 - 11:00:38
Ch:3522080736312) 01519010097822013393

a

ra “a

Ens PDU:1---TONY E THAYS---Ver: 7.2---
cd aa = RR o 1 wuw. ifox.con.br--
5
E
facueme stone
E W:03 RR Dodi
EU - raças, q
SECRÉDITO — R$12.084,00
QUISA - 2» 9954 AUT: 289949
———s SN: 66975957 - 3.19.0

stone

NCADO

LANCHONETE TONY e THAIS LTDA
AVENIDA DIVINO SALVADOR, 104 - PLANALTO PAULISTA

Cep:04078-010
CNPJ:07.363,122/0001-9] 1E:149.863.244,113
1M;34.060.421

Extrato No. 009781
CuPON FISCAL ELETRONICO - SAT

CNPS do consuait o 0),394.411/0001-09

Hosu SEo2rces o ADH / PR

Elcio voo 1 OTD | UN | ULUNAS | UL ITEM R$
128 LÂNCA: +=.) 400un 14,00 5.600,00
2 29 MACA 20Uun 1,50 300,00
3 30 CEREAL 200un 1,50 300,00
4 15 AGUA 200un 3,00 600,00
5 9 REFRIGERANTE 200un 4,00 800,00

Total 7600.,00

7600.,00

Vir aprox tributos deste Cupom R$ 1395,46
(Conforae Lei fed. 12.741/2012)

Duas TIA
III

|

CNPJ: 00.394.411/0001-09
SECRETARIA DE ADH / PR

na PLANALTO ANEXO III BRASILIA DF CEP 70150-900, 22

sfoceeepacanashacemine PDU:1---TONY E THAYS---Ver: 7,2---
id uuu. ifox.com.br--
",3.091099500656128
812,813,"EA A

Presidência da República
Secretaria-Geral

Pagamento realizado em 07/08/22, no valor de R$ 12.084,0 (doze mil e oitenta e quatro reais), com

a finalidade de realizar a aquisição de alimentação para os efetivos envolvidos, de acordo com a
solicitação constante do Ofício apensado aos autos (FI 13€ qi

ANCHONETE TONY e THAIS LTDA
AVENIDA pum rs eg - PLANALTO PAULISTA

CNPJ:07.369. 122/05 -91
TW:34.060. 4H
Extra Mo
CUPON FISCAL ELETRONICO, - S
CHPJ do Consusidor: 00.
Hose: SECRETARIA DE E !P

E | co | DESCR | ATO As
128 LANCHE FRIO 180un *

2 29 HACA 90un “1,50 0135,
330 a a na / 1,50 135,00
415 cá 3,00 270,00
59 RE CRMGERANTE 90un 4,00 360,
6 1 REFEICAO 28un 38,00 1.064,00
Total 4484.00
Cartao Credito 44854 .00

vir aprox tributos deste Cupom R$ 1076,86
(Confurap Lei fed. 12.741/2012)

PDV: 1=--TONY E THAYS---Ver: 7,20---
excenooonanunananconaneaenanenccennaoeo Wu. ifox.con, br--

|
|

5

Ss]

So |
&a |
me |
Byia CLIENTE |
E SÃO PAULO/SP stone !
Es TONY & THAIS |
1865/08/2022 11:03 CNPJ: 07.363.122/0001-91
SECRÉDITO R$ 12.084,00 |]

[=

SYISA - ++2+9954 AUT: 289949
“ad nha SN: 66975967 - 3.19.0
2

S

(07)

NçADO

LANCHONETE AO ye LTDA
, ol E e ANALTO PAULIS À

p:04078-010
CHPJ:07.363, 1227000 -91 1E:149.863.244,119
[ 14:84,060.421

pr=4

CNPJ do Consumidor:
None: SECRETARIA DE

2 | COD | DESCR [QTD | UN | UL UNRS | / 1% jr
1 28 LANCHE FRIO 40Qun 14,

2 29 HACA 200un

3 30 CEREAL 200un
4 15 AGU un

5 9 REFRIGERANTE 200un

7600.09
Cartao Credito 7600.0090

Totai

vir aprox tributos deste Cupor R$ 1395, 46
(Conforme Lei fed. 12.741/2012)

a Edit aitito: to

Ú LL ""

mi

CNPJ: 00,394.411/0001-09
SECRETÁRIA DE ADM / PR
E mERo PLANALTO ANEXO III BRASILIA DF CEP 70150-900, 2

anais pe Resende PDV: 1---TONY E THAYS---Ver: 7.2---
-enuoconecuceacononoenenennonoonnnnooo unu, ifox. com.br --
",3.034909963607788
813,814,"ai
ES
Presidência da República
Secretaria-Geral

COMPROVANTES DE PAGAMEN

“qeparia EN

Pagamento realizado em 06/08/22, no valor de R$ 14.934,00 (quatorze mil novecentos € trinta e
quatro reais), com a finalidade de realizar a aquisição de alimentação para os efetivos envolvidos, de
acordo com a solicitação constante do Ofício apensado aos autos (FI 12/42.

LANCHONETE TONY e THAIS LTD
AVENIDA DIVINO per 104 - PLANALTO PAULISTA

04078-01
CNJ:07.353.102/0001-9] TE: 149.863.244.119
14:34.060.421

CHPJ do Consumidor: 00.394.411/0001-09
Nome: SECRETARIA DE ADM / PR

1 COD | DESCR LTD FUN IULUNR$UL ITEM R$

128 Pi FRIO 360un 14,00 5.040,00
2 29 HACA 180un - 1,50 270,00
3 30 CEREAL 180un 1,50 270,00
4 15 AGUA 180un 3,00 540,00
59 REFRIGERANTE 180un 4,00 720,00

Total 6840.00
Outros 6840.00

Vir aprox tributos deste Cupom R$ 1255,91
(Conforae Lei fed. 12./41/2012)

Eu Rica An rat irha a di ER so

hi li ih

Lu ir

CNPJ: 00.394.411/0001-09
»ECRETARIA DE ADM / PR
qui PLANALTO ANEXO TII BRASILIA DF CEP 70150-900, 22

censansncenacoccancoao POV:1---TONY E THAYS---Ver: 7.2---
cesnsdecucncccocconnconaccacenncacenaas uuu, ifox.com.br--

JE
Ss

shofgduto;s» stone
TONY & THAIS
os/dsenaa 07:40 , CNP: 07.363. 122/0001-93

R$ 14. 934 934,06)

AUT: 185975

BN: 6KBT4TIS - 3.19.0

LANCHONETE TONY e THAIS LTDA
AVENIDA DIVINO SALVADOR, 104 - PLANALT
O PAULISTA

Cep:04078-010
0: 57 ,383.122/0001-91 TE:149.869.
| 1M:34.080.421

o Ext dei. 009777

Cur AL ELETRONICO - SAT

CNPJ do Consumidor: 00.394.411/0001 09 É
Nome: SECRETARIA DE ADA / PR

81 cap | no ur | ao | ue po UN Rd j UL ITEM R$

1 28 LANCHE FRIO 400un 4,00 5.600,00
2 29 MACA 200un / 1,50 300,00
330 es om 1,55 300,00
415 AGU 3,0 600,00
59 Enio 200ur 4.00 800,00
6 1 REFEICAO 38,00 494,00

Total 8094,00

Cartas Credito 8094.00

Vlr avrox tributns deste Cupus ""3 1603,88
(Conforae Lei fed. 12.741/2012)

Pal Pp REA aa & As ni o

ui

[ Í

ar
a

É nim es Pt=-Ti il E THAYS---Ver: 7,2---
- -UWU. ifov,com.br--
",3.0538809299468994
814,815,"ty

ivo

Seg»
Presidência da República
Secretaria-Geral

Pagamento realizado em 06/08/22, no valor de R$ 14.934,00 (quatorze mil novécentos e trinta e
quatro reais), com a finalidade de realizar a aquisição de alimentação para os efetivos envolvidos, de
acordo com a solicitação constante do Ofício apensado aos autos (FI ST dc

ANCHONETE TONY e THAIS LTDA
AVENIDA piUTNO o 104 - PLANALTO PAULISTA

p:04078-010
LNPJ:07 363. 122/0001-91 1E:149.863.244.119
14:34.060.421

CHPJ do Consunidor: 00.394.411/0001-09
Nome: SECRETARIA DE ADA / PR

s| cod | EA E ha FUN | ULUNARSI ULITER ç”
128 LANCHE FRIO 14,00 5.040,0
2 29 HACA 180un 1,50 0:00
3 30 CEREAL 180un 1,50 270,00
4 15 AGUA 180u 3,00 540,00
5 9 REFRIGERANTE 180un 4,00 720,00
Total 6840 ,00
Outros 6840.00

Vir aprox tributos deste Cupom R$ 1255,91
(Conforme Lei fed. 12.741/2012)

SAT: end AE tt = A dE el

. ii

iii

CNPJ: 00.394.411/0001-09
SECRETARIA DE ADH / PR
ELALI, PLANALTO ANEXO TII BRASILIA DF CEP 70150-900, 22

copnem dietas ee PDV; 1---TONY E THAYS---Ver: 7.2---
=mnennnonooooooncanneannonononoaoeooao uuu, ifox.com.br--

vaga stone
logauo! ISP TONY & THAIS

CNPJ: 07.363.122/0001-91
revirar eae

0 R$ 14.934,00]
— AUT: “85975

nojdigneza crio 07:40
CRÉDITO

VISA -+2*7 3954
SN: 6KBTATIS - 3.19.0

&

COMPROVANTES DE PAGAMENTO Eesit&>

11,0

LANCHONETE TONY e THAIS LTDA
AVENIDA DIVINO SALVADOR, 104 - PLANALT
O PAULISTA

Cep:04078-010
pq GR 1E:149.869.
1M:34.060.421

CHPJ do Consumidor: 00.394.411/0001-09
Nome: SECRETARIA DE ADA / PR

8 | COD ) DESCR l QTD FUN | UL UM ' | E o KA
1 28 LANCHE FRIO 400
2 29 NACA 200un

A 20 ta 300:00

3 30 CEREAL 200un 1,50 300,

4 15 AGUA 200un 3,00 600,
5 9 REFRIGERANTE 200un 4,00 800,00
6 1 REFEICAO 13un 38,00 494,00
Total 8094.,00
Cartas Credito 8094 .,00

Vir aprox tributos deste Cupos R$ 1603,88
(Conforme Lei fed. 12.741/2012)

aÃ ic A ai: 05/08/2022 - 18: Sê o

mim a

1 EE Ea (el

Ei E Ee

uses egos mecnmms PDU:1---TONY E THAYS---Ver: 7.2---
E samtememamenenoecevGapad eras ren www, ifox.com.br--

",3.1521949768066406
815,816,"“GEE
o E GE Rê VA
te iso o RV

AAA, .
, Ssyes|?
RA COMPROVANTES DE PAGAMENTO

Presidência da República
Secretaria-Geral

Pagamento realizado em 05/08/22, no valor de R$ 7.600,00 (sete mil e seiscentos reais), com a
finalidade de realizar a aquisição de alimenta: ão para os efetivos envolvidos, de acordo com a solicitação
constante do Ofício apensado aos autos (Fl US y tal ”,

LANCHONETE TONY e THAIS LTD
AVENIDA DIVINO dis 104 - PLANALTO PAULISTA

EE 78-01
E CHPJ:07.363.122/0001-91 1E:149.883.244. 119
EE 1H:34.060.421
VIA CLIENTE Extrato Mo. 009776
SÃO PAULO/S» stone CUPOM FISCAL ELETRONICO - SAT
E TONY&THAIS CC srrmmenmasaamesaaaaaaoaoooRo Toro RITINTTSATITESSO Ooo?
osmejama noss  — enpss or 36S VER ONUDAS CHPJ do Consumidor: 00.394.411/0001-09
| RET60000 hm S/A
Ear 1 COD | DESCR 1 QTD UM IUL UMAS |U TTEK RS
cesmmnmmanam. 1 28 LANCHE FRIO 400Un 14,00 5
SN: 56975967 319,0 2 29 HACA 200un Es 00:00
. 3 30 CEREAL 200un - 1,50 300,00
E 4 15 AGUA 200un 3:00 500,00
: 5 9 REFRIGERANTE 200un 4.00 800,00
SE Total 7600, 00
Ê Cartao Credito 7600.00
Es ICHS recolhido conforne LC123/2006 - Simples Nac

Vir aprox tributos deste Cupom R$ 1395,46
(Conforne Lei fed. 12.741/2012)

pi dns anima 05/08/2022 - 08: AE

ii | iii

Epa aa ns smnne Ao PDU:1---TONY E THAYS---Ver: 7.2---
=amaananoncaaoooannaanaoooanceannanooo= uu. ifox.com.br--
",2.5271339416503906
816,817,"PA
ea
a COMPROVANTES DE PAGAMENTO

Presidência da República
Secretaria-Geral

Pagamento realizado em 05/08/22, no valor de R$ 7.600,00 (sete mil e seiscentos reais), com a
finalidade de realizar a aquisição de alimentação para os efetivos envolvidos, de acordo com a solicitação

constante do Ofício apensado aos autos (FI ISS e jta,

LANCHONETE TONY e THAIS LTD
AVENIDA DIVINO sr PLANALTO PAULISTA

E
SE | CNPJ:07.363. 122/01 :149.063.244.119
55 | cep id
VIA CLIENTE | Extrato Mo 009776
SÃo PAULO/SP stone . CPO PPISAL EL ENO SAT

o TON e pç pa
05/08/2022 + 10:36 CNP: 07 ao THAIS CP) da Concunda: O 308, 4717001-0

R$ 7.600,00 be A

| DESCR +] QTD | UM Srs mm a 4 UL ITEM R$

AUT: 269969 8

|
128 ERA a 400un NA o 5.600,00

SN: 66975957 - 3.19.0 229H | 1,5 0,00
” 330 cia am N 1,50 300,00
ç 4 15 ÁGUA 200 —3500-600,00
E 59 REFRIGERANTE 200un 4,00 800,00-.
E Total 7600. 00
Ê Cartao Credito | 7600. SA
Es ICHS recolhido conforne LC123/2006 - Simplês. Nac

Vlr aprox tributos deste Cupom R$ 1395,46
(Conforme Lei fed. 12.741/2012)

A cdilil o A Rca st içãa no 07: o

Si

wo ta SS =p W AH)
Sc tis étrivicatoã id
",2.3171725273132324
817,818,"RESERVADO

APAE,
E COMPROVANTES DE PAGAMEN[E

Presidência da República

realizar a devolução relativa à diferença entre o valor sacado e o valor depositado para pagamento de
GRU de hospedagem (FI (17).

09/08/2022 - BANCO DO BRASIL - 54:
481111065 o “oi

COMPROVANTE DE PAGAMENTOS COM COD,BARRA |

Convenio GRU-GUIA RECOLHIM, UNIAO

Codigo de Barras  A9960NBODBA-1 BIBPBADIDIA-S|

95523166880-0 80016714237-3
Data do pagamento 09/08/2022
NRO de Referencia 150000458202269
Competencia MM/AMA 28/2022
Data de Vencimento 12/08/2022
CPF = 834,187,091-68]
Valor Principal 3,00
Valor em Dinheiro 3,08]
Valor em Cheque QB, 00
Valor Total 3,00

NR. AUTENTICAÇÃO 9,37D,819,7BA,172,.00A]
|

Gerado a partir de http://consulta.tesouro.fazenda.gov.br/gru. novosite/gru simples parte2.asp
SR. CONTRIBUINTE: ESTA GUIA NÃO PODERÁ SER LIQUIDADA COM CHEQUE

68808-8

| Código de Recolhimento

E |

E PEA MINISTÉRIO DA ECONOMIA UCNOTOS ASP ei
ENE ZE | Número de Referência 00150000458202269

E A AE SECRETARIA DO TESOURO NACIONAL na gal on ——
É pa | Competência 08/2022

TO ab Guia de Recolhimento da União - GRU | a
Vencimento 12/08/2022

Nome do Contribuinte / Recolhedor: | CNPJ ou CPF do Contribuinte | ad
Nome da Unidade Favorecida: o = ,
SECRETARIA ESPECIAL DE ADMINISTRACAO/PR UG 1 Gestão 110004 / 00001
| =) Valor do Principal f

Outras deduções

+) Mora / Multa

+) Juros / Encargos |

remar ereta meras

(+) Outros Acréscimos

GRU SIMPLES
Pagamento exclusivo no Banco do Brasil S.A.
[STNB97B12AB2BDBCF1266048E443430A262]

| (=) Valor Total

89960000000-1 03000001010-5 95523166880-0 80016714237-3

DD
",3.0618460178375244
818,819,"ASS

a o COMPROVANTES DE PAGAMEN
Presidência da República
Secretaria-Geral

Pagamento de GRU realizado em 09/08/22, no valor de R$ 3,00 (três reais), com a finalidade de
realizar a devolução relativa à diferença entre o valor sacado e o valor depositado para pagamento de

GRU de hospedagem (FI 11). .
v9/08/2022 - BANCO DO BRASIL - :D4:
481111065 og

COMPROVANTE DE PAGAMENTOS COM COD, BARRA

Convenio GRU-GUIA RECOLHIM, UNIA
Codigo de Barras  89960POADDO-1  BIRBBADIGIA-S
95523166880-0 80016714237-3

Data do pagamento 09/08/2022
NRO de Referencia 150000458202269
Competencia MM/AMAA 08/2022
Data de Vencimento 12/08/2022
CPF no 834,187.091-68
Valor Principal 3,00
Valor em Dinheiro 3,80
Valor em Cheque )
Valor Total 3,00
NR. AUTENTICACAO 9,370.819.7BA,172,0AA

Gerado a partir de http://consulta.tesouro.fazenda.gov.br/gru novosite/gru simples parte2.asp

SR. CONTRIBUINTE: ESTA GUIA NÃO PODERÁ SER LIQUIDADA COM CHEQUE

Código de Recolhimento 68808-8
MINISTÉRIO DA ECONOMIA ie
Número de Referência 00150000458202269
SECRETARIA DO TESOURO NACIONAL [1 — —
Competência 08/2022
Guia de Recolhimento da União - GRU a o — A Mm
Vencimento 12/08/2022
Nome do Contribuinte / Recolhedor: CNPJ ou CPF do Contribuinte rare
medo ummada Fara - E
SECRETARIA ESPECIAL DE ADMINISTRACAO/PR Us PH onntáta 110001 /,00001

. . (=) Valor do Principal 3,00
Instruções: As informações inseridas nessa guia são de exclusiva > —— ————————————>>——————

responsabilidade do contribuinte, que deverá, em caso de (-) Desconto/Abatimento
dúvidas, consultar a Unidade Favorecida dos recursos. (-) Outras deduções

SR. CAIXA: NÃO RECEBER EM CHEQUE —
| (+) Mora / Multa

(+) Juros / Encargos
GRU SIMPLES E
Pagamento exclusivo no Banco do Brasil S.A. (+) Outros Acréscimos

[STN897B12AB2BDBCF1266048E443430A262]
(=) Valor Total 3,00

89960000000-1 03000001010-5 95523166880-0 80016714237-3

E
",3.103501558303833
819,820,"e º
Es

RESERVADO

E) COMPROVANTES DE SAQU

Presidência da República
Secretaria-Geral

Saque realizado no dia 09/08/22, no valor de R$ 1.180,00 (hum mil cento e oitenta reais) com a
finalidade de permitir o pagamento de Guia de Recolhimento da União (GRU) no valor de R$ 1.177,00
(hum mil cento e setenta e sete reais) referente à hospedagem da Comitiva PR no HTO/SP.

SISBB - SISTEMA DE INFORMACOES BANCO DO BRASIL.  SIS8B - SISTEMA DE INFORMACOES BANCO DO BRASIL |
09/08/2022 - AUTO-ATENDIMENTO - 15.48.58 09/08/2092 — AUTO-ATENDIMENTO — 15.49.54)
481171056 0342 481171056 0342
COMPROVANTE DE SAQUE | COMPROVANTE DE SAQUE |
CARTAO DE CREDITO CARTAO DE CREDITO |
PORTADOR: oi | PORTADOR: |
AUTORIZACAOD: 250204 | AUTORIZACAO: 250380
SEQUENCIAL TRANSACAD: 000011 | SEQUENCIAL TRANSACAO: 000013 |
VALOR DO SAQUE: R$ 1.000,00 | VALOR DO SAQUE: R$ 180.00 |
Leia no verso como conservar este documento, | Leia ho verso como conservar este documento,
entre outras informações. | entre outras informações.

REED ARAO
IR E D E IR VAO

mm»... 00000000
",2.146369695663452
