,Página,Texto Extraído,É uma nota?,Confiabilidade,is_nf_input,Maior valor da nota,Data mais comum
290,290,"- , n
» ea
| efeitura da cidade do rio de janeiro 000153585, —: ti
gs secretaria municipal de fazenda &
na nota fiscal de serviços eletrônica - nfs-e 2510212019 18:56:55
am go de verificação
qoenofenon 157 ponenne nda - nota carioca - 6x4d-rk2zi

prestador de serviços

cpf/cnpj: 29.060.059/0001-57 | inscrição municipal: 1.104.561-8 inscrição estadual: -—
nome/razão social: lh barra rio administracao hoteis spe ltda

lachetto nome fantasia: hotel laghetto stilo barra rio tel : 2135099000
stilo endereço: avn lucio costa 5650 - barra da tijuca - cep: 22630-012

município: rio de janeiro uf: rj e-mail: recepcaoqdlaghettobarrario.com.br

tomador de serviços
cpf/cnpj: 00.394.411/0001-09 inscrição municipal: ---= inscrição estadual: ----

nome/razão social: secretaria de administracao da presidencia da republica

endereço: dos tres poderes sn, palacio do planalto - zona civico-administ toi: ue
cep: 70100-000

município: brasilia uf: df e-mail: magda.myrongbpresidencia.gov.br

discriminação dos serviços
versao 08.76
dados hospedagem:
hospede: willian alexandre p silva
outros hospedes: lucas rodrigues ramos
uh: 719
tipo de uh: stilo triplo
reserva: 1423835
checkin: 18/02/2019
checkout: 25/02/2019
grupo:
diaria 2030,00

valor da nota = r$ 2.030,00

serviço prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

deduções (r$) desconto incond. (r$) |base de cálculo (r$) | alíquota (%) valor do iss (r$) crédito p/ iptu (r$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

outras informações
- esta nfs-e foi emitida com respaldo na lei nº 5.098 de 15/10/2009 e no decreto nº 32.250 de 11/05/2010
- procon-rj: av. rio branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- data de vencimento do iss desta nfs-e: 08/03/2019.
- esta nfs-e não gera crédito para abatimento no iptu
- esta nfs-e substitui o rps nº 15445 série e, emitido em 25/02/2019.
",1,0.9999628406888704,1,"5,00",18/02/2019
291,291,"prefeitura da cidade do rio de janeiro a ii
00015360
secretaria municipal de fazenda fabr

nota fiscal de serviços eletrônica - nfs-e cod e
igo de verificação
so - nota carioca -
prestador de serviços
cpf/cnpj: 29.060.059/0001-57 | inscrição municipal: 1.104.561-8 inscrição estadual: -—-
nome/razão social: lh barra rio administracao hoteis spe ltda
nome fantasia: hotel laghetto stilo barra rio tel.: 2135099000
endereço: avn lucio costa 5650 - barra da tijuca - cep: 22630-012
município: rio de janeiro uf: rj e-mail: recepcaoqdlaghettobarrario.com.br
tomador de serviços

cpf/cnpj: 00.394.411/0001 -09 inscrição municipal: ---= inscrição estadual. ----

nome/razão social: secretaria de administracao da presidencia da republica
dos tres poderes sn, palacio do planalto - zona civico-administ tel: —

endereço: cep: 70100-000
município: brasilia uf: df e-mail: magda.myronqpresidencia.gov.br

discriminação dos serviços

laghetto
stilo

versao 08.76

dados hospedagem:

hospede: josue inacio dos santos
qutros hospedes: elias alves dos santos
uh: 718

tipo de uh: stilo triplo
reserva: 1423843

checkin: 18/02/2019

checkout: 25/02/2019

grupo:

diaria 2030,00

valor da nota = r$2.030,00 ,

serviço prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

deduções (r$) desconto incond. (r$) |base de cálculo (r$) alíquota (%) valor do iss (r$) crédito p/ iptu (r$)
0,00 0,00 2.030,00 5,00% 101,50 0,00

outras informações
- esta nfs-e foi emitida com respaldo na lei nº 5.098 de 15/10/2009 e no decreto nº 32.250 de 11/05/2010
- procon-rj: av. rio branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- data de vencimento do iss desta nfs-e: 08/03/2019.

- esta nfs-e não gera crédito para abatimento no iptu.
- esta nfs-e substitui o rps nº 15447 série e, emitido em 25/02/2019.

",1,0.9936629784439837,1,"5,00",18/02/2019
292,292,"laghetto stilo barra rio;
extrato de conta

nome : alexandre romer neto o » fis kh: &
empresa: secretaria de administracao da presidencia da republica reserva: 14213874 quo ed
num. doc:00394411000109 class. fiscal: ad/cr1/cr2: 2/0/0 rupia o
endereço:dos três poderes, sn palacio do planalto - zona funcionário:hugofalcao? e

brasília df 70100-000 brasil emissão: 25/02/2019 13:42
chegada: 13/02/2019 23:40 partida: 19/02/2019 08:46

conta encerrada hóspede: romer neto, alexandre num. doc: 0897590376 designação: presidencia da republica

data origem documento descrição uh hóspede(s) empresa saldo usuário
t3/0202:33 alexandre rc uh: j0ldiaria  70l 290,00 290,00 fabianoferreif
14/0201:1s alexandre rc uh: 701 diaria 701 290,00 580,00 caiosouza
15/0200:55 alexandre rc uh: 701 diaria 701 290,00 870,00 caiosouza
16/0202:35 alexandre rc uh: 701 diaria 701 290,00 1.160,00 fabianoferreif
17/0202:17 alexandre rc uh: 701 diaria 701 290,00 1.450,00 fabianoferreif
18/0202:37 alexandre r( uh: 701 diaria 701 290,00 1.740,00 fabianoferreif
25/0213:42 290807 safrapay credito -1.740,00 0,00 hugofalcao

uv totais:

resumo do extrato

hóspede: romer neto, al designação: presidencia da republica
descrição valor total

diaria 1740,00

safrapay credito -1740,00

",0,0.9221083995674118,0,"870,00",25/02/2019
293,293,"laghetto stilo barra r

extrato de conta o a
3
nome: alessandro c do nascimento uh: 703 % rubrica ,s”
empresa: secretaria de administracao da presidencia da republica reserva: 1421395 9
num. doc:00394411000109 class. fiscal: ad/crl/cr2: 2/0/0
endereço:dos três poderes, sn palacio do planalto - zona funcionário:hugofalcao
brasília df 70100-000 brasil emissão: 25/02/2019 13:43
chegada: 13/02/2019 23:52 partida: 19/02/2019 08:41
conta encerrada hóspede: nascimento, alessandro c num. doc: 5853743015 designação: presidencia da republica
data origem documento descrição uh hóspede(s) empresa saldo usuário
13/0202:32 alessandro ( uh: 703 diaria 703 290,00 290,00 fabianoferreif
14/0201:1s alessandro ( uh: 703 diaria 703 290,00 580,00 caiosouza
15/0200:55 alessandro (c uh: 703 diaria 703 290,00 870,00 caiosouza
16/0202:35 alessandro (c uh: 703 diaria 703 290,00 1.160,00 fabianoferreif
17/0202:17 alessandro ( uh: 703 diaria 703 290,00 1.450,00 fabianoferreif
18/0202:37 alessandro c uh: 703 diaria 703 290,00 1.740,00 fabianoferreif

/0213:42 presidencia 290807 safrapay credito 701 -1.740,00 0,00 hugofalcao
totais:

re
[láóãããõrox[íâ[âúõgqq([qq.[.[[,,£,3=e rr

resumo do extrato

em

hóspede: nascimento, ali designação: presidencia da republica
descrição valor total

diaria 1740,00

safrapay credito -1740,00

",0,0.9175401961779471,0,"870,00",25/02/2019
294,294,"“fon/03 e

safrapay

visa - via estabelecimento

- laghetto rio

cnp j=29. 060, 055/ 0001-57
estab=000000000044419

e terh= 19098146 doc=290807
25/02/0019 13:39:46 onl-d
cartão: pata r0h] o

credito a vista
valor: send 00

rt eai es as vo ci ias a so bad ca ce mas ds cie do 0a ai mais vit eai mao rea ui cre ch a fis ni mt ho ca ti td

uu as tua ci mes mat nam mem eis at docs sus08 uls gio id nas ram mia + . =,
o sp sito — us vu vãs mas

assinatura a
inap8210190211m s

scanned by camscanner
",0,0.975573983526121,0,0,25/02/0019
295,295,"número da nota
prefeitura da cidade do rio de janeiro 00015343;

secretaria municipal de fazenda
25/02/2019 13:43:58
nota fiscal de serviços eletrônica - nfs-e código de verificação
- nota carioca - kffl-dzla
prestador de serviços

cpf/cnpj: 29.060.059/0001-57 | inscrição municipal: 1.104.561-8 inscrição estadual: —
nome/razão social: lh barra rio administracao hoteis spe ltda

ladrão nome fantasia: hotel laghetto stilo barra rio tel.: 2135099000
stilo endereço: avn lucio costa 5650 - barra da tijuca - cep: 22630-012

município: rio de janeiro uf: rj e-mail: recepcaoqdlaghettobarrario.com.br

tomador de serviços
cpf/cnpj: 00.394.411/0001-09 inscrição municipal: ---- inscrição estadual: -—-

nome/razão social: secretaria de administracao da presidencia da republica

endereço: dos tres poderes sn, palacio do planalto - zona civico-administ tel: —
cep: 70100-000

município: brasilia uf: df e-mail: magda.myrongbpresidencia.gov.br

discriminação dos serviços
versao 08.76
dados hospedagem:
hospede: alessandro c do nascimento
outros hospedes: joao batista de o pinto
uh: 703
tipo de uh: stilo twin
reserva: 1421395
checkin: 13/02/2019
checkout: 19/02/2019
grupo:
diaria 1740,00

valor da nota = r$ 1.740,00

serviço prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

deduções (r$) desconto incond. (r$) |base de cálculo (r$) alíquota (%) valor do iss (r$) crédito p/ iptu (r$)
0,00 0,00 1.740,00 5,00% 87,00 0,00

outras informações
- esta nfs-e foi emitida com respaldo na lei nº 5.098 de 15/10/2009 e no decreto nº 32.250 de 11/05/2010
- procon-rj: av. rio branco nº 25, 5º andar, tel 151: www.procon.rj.gov.br
- data de vencimento do iss desta nfs-e: 08/03/2019.
- esta nfs-e não gera crédito para abatimento no iptu.
- esta nfs-e substitui o rps nº 15429 série e, emitido em 25/02/2019.

",1,0.994765645736298,1,"87,00",25/02/2019
296,296,"prefeitura da cidade do rio de janeiro

secretaria municipal de fazenda e
nota fiscal de serviços eletrônica - nfs-e eua dra
se - nota carioca -
prestador de serviços
cpf/cnpj: 29.060.059/0001-57 | inscrição municipal: 1.104.561-8 inscrição estadual: --—
nome/razão social: lh barra rio administracao hoteis spe ltda
nome fantasia: hotel laghetto stilo barra rio tel.: 2135099000
endereço: avn lúcio costa 5650 - barra da tijuca - cep: 22630-012
município: rio de janeiro uf: rj e-mail: recepcao(dlaghettobarrario.com.br
tomador de serviços

cpf/cnpj: 00.394.411/0001-09 inscrição municipal: --—- inscrição estadual. -—-

nome/razão social: secretaria de administracao da presidencia da republica
dos tres poderes sn, palacio do planalto - zona civico-administ tel: —

endereço: cgp: 70100-000
município: brasilia uf: df e-mail: magda.myrongbpresidencia.gov.br

discriminação dos serviços

laghetto
stilo

versao 08.76

dados hospedagem:

hospede: alexandre romer neto
outros hospedes: luiz gustavo ramos souza
uh: 701

tipo de uh: stilo twin
reserva: 1421387

checkin: 13/02/2019

checkout: 19/02/2019

grupo:

diaria 1740,00

am eia ee
ura € tanmoo
me mn mm e.
bj) musa evi

valor da nota = r$ 1.740,00

serviço prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

deduções (r$) desconto incond. (r$) |base de cálculo (r$) | alíquota (%) valor do iss (r$) crédito p/ iptu (r$)
0,00 0,00 1.740,00 5,00% 87,00 0,00

outras informações
- esta nfs-e foi emitida com respaldo na lei nº 5.098 de 15/10/2009 e no decreto nº 32.250 de 11/05/2010
- procon-rj: av. rio branco nº 25, 5º andar, tel 151: wmw.procon.rj.gov.br
- data de vencimento do iss desta nfs-e: 08/03/2019.

- esta nfs-e não gera crédito para abatimento no iptu.
- esta nfs-e substitui o rps nº 15428 série e, emitido em 25/02/2019.

",1,0.9912883471317931,1,"87,00",13/02/2019
297,297,"laghetto stilo bar pa a

extrato de conta porá, ag,
nome: gabriel narinho da santos uhs dad e op %,
empresa: secretaria de administracao da presidencia da republica reserva! malamg e 6
num. doc:00394411000109 class. fiscal: ad/cri/crêt 2/0/0 q sa pu
endereço:dos três poderes, sn palacio do planalto = zona runclonárloiritalimo, “rubrica
brasília df 70100-000 brasti mmlasão! 04/04/20 pre dá
chegada: 25/02/2019 14:55 partida; 04/03/2019 41:40

tibepado: santos, gabriel marinho d num. doc: 4324708681 desisnaçda:presidarrarêa republica
cum hóspede(s) empresa saldo usuário

290,00 290,00 catonquiza
290,00 500,00 calonouza
290,00 70,00 fanlahoferre |
290,00 1.160,00 fartanoferhe li
290,00 1.450,00 rorbrtamade ho
550,00 2.000,00 catobouza
550,00 2.590,00 calobouza

scanned by camscanner
",0,0.8399114793849474,0,"70,00",25/02/2019
298,298,"laghetto stilo barra rio

extrato de conta
nome : wesley andrade souza uh: 716 ro, op
empresa: secretaria de administracao da presidencia da republica reserva: 1421 oh *
num. doc:00394411000109 class. fiscal: ad/crl/cr2: 2/0/0 eis. tm o
4 e

endereço:dos três poderes, sn palacio do planalto - zona funcionário:eri toshy— a

brasília df 70100-000 brasil erieseo tt casro mu gopanricea
chegada: 25/02/2019 15:20 partida: 04/03/2019 09:42 “a 4 hd]

hóspede: souza, wesley andrade num. doc: 4385434387 designação: presidencia da republica

data origem documento descrição uh hóspede(s) empresa saldo usuário
25/0200:45 wesley andriz uh: 716 diaria 716 290,00 290,00 caiosouza
26/0200:5€ wesley andrz uh: 716 diaria 716 290,00 580,00 caiosouza
27/0201:5s wesley andri uh: 716 diaria 716 290,00 870,00 fabianoferreif
28/0202:4c wesley andrz uh: 716 diaria 716 290,00 1.160,00 fabianoferreie
01/0303:32 wesley andrz uh: 716 diaria 716 290,00 1.450,00 robertamadeire
02/0301:43 wesley andri uh: 716 diaria 716 550,00 2.000,00 caiosouza
03/0302:51 wesley andrz uh: 716 diaria 716 550,00 2.550,00 caiosouza

o: 239781/3 safrapay credito -2.550,00 0,00 erikamatos
totais:

—————www]w]][lwlwl]]]w[w[w[wwwwwwwwwwwwwwwww>—>——>—>—w—www————— tt tt pttd>[>[[][]d]d—
te rxàrerk+xr+ààààééééééééééééééé...lt&t&<&tt

resumo do extrato

www

hóspede: souza, wesley, designação: presidencia da republica
descrição valor total

diaria 2550,00

safrapay credito -2550,00

",0,0.9338313946878525,0,"870,00",25/02/2019
299,299,"laghetto stilo barra rio
extrato de conta

nome : edilberto lopes dos reis uh: 1115 & no à
empresa: secretaria de administracao da presidencia da republica reserva: 1421840... dá e
num. doc:00394411000109 class. fiscal: ad/crl/cr2: 1/0/0 8 “ros q
endereço:dos três poderes, sn palacio do planalto - zona funcionário :brikamates rubrica ss

brasília df 70100-000 brasil emissão:  15/03/201%mw95:26
chegada: 25/02/2019 12:01 partida: 04/03/2019 12:42 erra emana

hóspede: reis, edilberto lopes dos num. doc: 4577202921 designação: presidencia da republica

data origem documento descrição uh hóspede(s) empresa saldo usuário
25/0200:45 edilberto lc uh: 1115 diaria 1415 290,00 290,00 caiosouza
26/0200:58 edilberto lc uh: 1115 diaria 1115 290,00 580,00 caiosouza
27/0201:5s edilberto lc uh: 1115 diaria 11145 290,00 870,00 fabianoferreif
28/0202:4c edilberto lc uh: 1115 diaria 1115 290,00 1.160,00 fabianoferreif
01/0303:31 edilberto lc uh: 1115 diaria 1115 290,00 1.450,00 robertamadeir?z
02/0301:42 edilberto lc uh: 1115 diaria 1115 550,00 2.000,00 caiosouza
03/0302:51 edilberto ic uh: 1115 diaria 1115 550,00 2.550,00 caiosouza

o 239781/4 safrapay credito -2.550,00 0,00 erikamatos
totais:

[www wwwwwwwwwwww>w>w>————wwwwwwwww—w—>————— tt pttdddddd[]]———
[22]2]]==]3]3]êãéõãàõà,,àxà,xréàxàxàràe.e.eeeeeeeee+eeeeeeeee.ee.eeee-

resumo do extrato

nn[[[wwww])]1]1]n]]]]]www00]w>—n—"" >> ———

hóspede: reis, edilberto designação: presidencia da republica
descrição valor total

diaria 2550,00

safrapay credito -2550,00

",0,0.9276962983343259,0,"870,00",25/02/2019
300,300,"tt aghenostilobarrario aço

ento, o),
4a %

extrato de conta é 24 %
nome: leonardo macedo do nascimento uh; = 8 = 7
empresa: secretaria de administracao da presidencia da republica reserva: 142187 >
num. doc:00394411000109 class. fiscal: ad/crl/cr2: 2/0/0 rubrica ps”
endereço:dos três poderes, sn palacio do planalto - zona funcionário:ritalima

brasília df 70100-000 brasil emissão: — 04/

chegada: 25/02/2019 14:53 partida:04/03/2019 11:49 ea pas pa

hóspede: nascimento, leonardo mac num. doc:

designação: presidencia da republica

data origem docu — origem documento descrição uh hóspede(s) empresa saldo usuário
25/0200:45 leonardo nac uhs isis diario fe 795,00 30,00 caiosguea

26/0200:58 leonardo mac uh: 1218diaria 1218 290,00 580,00 catosquia
27/0201:59 leonardo mac uh: 1218 diaria 1218 290,00 870,00 fabianoferre is
28/0202:40 leonardo mac uk: 1218diaria 1218 290,00 1.160,00 fabianoferrste
91/0303:32 leonardo mac uk: 1218 diaria 1218 290,00 1.450,00 robertamadeia:
02/0301:42 leonardo mac uh: 1218 diaria 1218 550,00 2.000,00 carosquia
1218 diaria 1218 550,00 2.550,00 caiosouea

otais: 2.550,00
resumo do extrato

designação: presidencia da republica

valor total
2550,00

scanned by camscanner
",0,0.9535980398160664,0,"870,00",25/02/2019
301,301,"safrapay

visa - via estabelecimento
laghetto rio

che 1=79, 60, ub4 guy =d 7
estab=000000000044419

tern=19098146 doc=290970

15/03/2019 14:56:50 oml-d

cartao: sesi radara ns) k]

credito a vista

valor: r$10200.00

nida aedi
inap8210190211m

421 gs / 424859
[uz 1869/1421 840

safrapay

visa - via cliente

laghetto rio

av uucio costa aa
chp 1275. 060 054 vodl=-57
estab=000000050044314

rio de janciho r$

terh=19098146 doc=296970
15/03/2819 14:56:50  oml-d
cartao: ars estas ereg5ig

credito a vista
valor: r$10200.00

esue19448640612 aut=z397m
inapezig)so2l1a

",0,0.9095592318668374,0,0,15/03/2019
302,302,"18/03/2019 nota carioca - nota fiscal de serviços eletrônica - nfs-e - prefeitura da cidade do rio de janeiro

prefeitura da cidade do rio de janeiro 0016229
secretaria municipal de fazenda
nota fiscal de serviços eletrônica - nfs-e rolo an rate
código de verificação
e - nota carioca - xzen.zyn4
prestador de serviços ento: orça,
cpficnpj: 29.060.059/0001-57 inscrição municipal: 1,104.561-8 inscrição estaduajf= dx %

ao
ser

nomeirazão social: lh barra rio administração hoteis spe ltda à fas come ga

nome fantasia: hotel laghetto stilo barra rio 00...

laghetto =

suilo endereço: avh lucio costa 5650 - barra da tijuca - cep: 22630-012
município: rio de jaheiro uf: rj e-mail: recepcao(blaghettobarrariocombr

tomador de serviços

cpficnpj:  00,394,411/0001-09 inscrição municipal: ---- inscrição estadual. ==="" ——

nome/razão social: secretaria de administracao da presidencia da republica dao ii]
dos tres poderes 5h, palácio do plahalto - zona civico-administ

endereço: cep: 70100-000
município: brasilia uf: df e-mail: magda.myrondpresidenciagoubr

discriminação dos serviços

:

tel: eb sdas ao ad

ados hospedagem:

ospede: gabriel marinho da santos
qutros hospedes: gabriel santana dos santos
uh: els
tipo de uh: stilo twin
reserva: jázlg5a
checkin: 25/02/2019
checkout: 04/03/2019
grupo:
diaria 2z550,00

valor da nota = r$ 2.550,00

serviço prestado
09.01.01 - hospedagem, de qualquer natureza, em hotéis

deduções (r$) desconto incond. (r$) | base de cálculo (r$) | aiquota (%) “valor do i55 (r$)
0,00 0,00 2.550,00 5,00% 127,50 0,00

outras informações
- esta nfs-e foi emitida com respaldo na lei nº 5.096 de 15/10/2009 e no decreto nº 32.250 de 11/05/2010
- procon-rj: &y. rio branco nº 25, 5º andar, tel 151: mese procon.rj gov br
- data de vencimento do iss desta nfs-e: 03/04/2019.

- esta nfs-e não gera crédito para abatimento no iptu.
- esta nfs-e substitui o rps nº 16311 série e, emitido em 15/03/2019.

https://notacarioca.rio.gov.br/contribuinte/notaprint.aspx?ccm=1 1045618&nf=16229&cod=xzenzyn4

11
",1,0.9906903510059281,1,"550,00",18/03/2019
